2	100	3	0	5.495
2	100	3	1	5.391
2	100	3	2	5.305
2	100	3	3	6.291
2	106	4	0	5.497
2	106	4	1	5.436
2	106	4	2	6.066
2	106	4	3	5.983
2	123	5	0	5.445
2	123	5	1	6.332
2	123	5	2	5.583
2	123	5	3	5.278
2	34	6	0	6.398
2	34	6	1	5.63
2	34	6	2	6.382
2	34	6	3	5.753
2	113	7	0	5.408
2	113	7	1	5.458
2	113	7	2	5.27
2	113	7	3	6.158
3	99	1	0	5.202
3	99	1	1	5.337
3	99	1	2	5.636
3	99	1	3	5.691
3	121	2	0	4.887
3	121	2	1	5.256
3	121	2	2	5.383
3	121	2	3	5.253
3	114	3	0	5.716
3	114	3	1	5.612
3	114	3	2	5.786
3	114	3	3	5.917
3	94	4	0	5.516
3	94	4	1	5.631
3	94	4	2	6.051
3	94	4	3	5.843
3	97	5	0	6.222
3	97	5	1	5.761
3	97	5	2	5.661
3	97	5	3	5.585
3	111	6	0	5.945
3	111	6	1	5.539
3	111	6	2	5.513
3	111	6	3	5.683
3	37	7	0	5.683
3	37	7	1	5.633
3	37	7	2	5.667
3	37	7	3	5.505
4	124	1	0	5.701
4	124	1	1	6.227
4	124	1	2	5.535
4	124	1	3	5.8
4	108	2	0	5.039
4	108	2	1	5.939
4	108	2	2	5.439
4	108	2	3	5.26
4	109	3	0	5.509
4	109	3	1	5.766
4	109	3	2	5.81
4	109	3	3	7.247
4	102	4	0	5.799
4	102	4	1	5.634
4	102	4	2	5.247
4	102	4	3	5.598
4	118	5	0	4.855
4	118	5	1	5.011
4	118	5	2	4.662
4	118	5	3	5.681
4	107	6	0	5.15
4	107	6	1	5.566
4	107	6	2	5.533
4	107	6	3	5.295
4	120	7	0	5.237
4	120	7	1	6.005
4	120	7	2	5.571
4	120	7	3	5.637
5	141	1	0	5.569
5	141	1	1	5.537
5	141	1	2	5.597
5	141	1	3	5.92
5	147	2	0	6.741
5	147	2	1	6.184
5	147	2	2	5.92
5	147	2	3	6.034
5	137	3	0	5.677
5	137	3	1	5.348
5	137	3	2	5.667
5	137	3	3	5.658
5	139	4	0	5.11
5	139	4	1	5.527
5	139	4	2	5.321
5	139	4	3	5.946
5	136	5	0	5.32
5	136	5	1	5.332
5	136	5	2	5.346
5	136	5	3	6.012
5	140	6	0	5.852
5	140	6	1	5.913
5	140	6	2	5.736
5	140	6	3	5.673
5	138	7	0	6.109
5	138	7	1	5.535
5	138	7	2	5.504
5	138	7	3	5.738
6	91	1	0	5.828
6	91	1	1	5.274
6	91	1	2	4.974
6	91	1	3	5.414
6	130	2	0	5.342
6	130	2	1	5.392
6	130	2	2	5.516
6	130	2	3	5.764
6	133	3	0	5.497
6	133	3	1	5.97
6	133	3	2	5.435
6	133	3	3	5.464
6	131	4	0	5.642
6	131	4	1	6.048
6	131	4	2	5.497
6	131	4	3	5.226
6	134	5	0	4.692
6	134	5	1	4.966
6	134	5	2	5.164
6	134	5	3	4.781
6	132	6	0	5.147
6	132	6	1	5.341
6	132	6	2	5.356
6	132	6	3	5.406
6	146	7	0	6.137
6	146	7	1	5.894
6	146	7	2	5.568
6	146	7	3	5.755
7	125	1	0	6.162
7	125	1	1	6.434
7	125	1	2	5.792
7	125	1	3	5.799
7	129	2	0	5.605
7	129	2	1	5.661
7	129	2	2	5.88
7	129	2	3	5.741
7	128	3	0	5.742
7	128	3	1	5.787
7	128	3	2	5.762
7	128	3	3	6.359
7	119	4	0	5.347
7	119	4	1	5.258
7	119	4	2	5.931
7	119	4	3	5.142
7	127	5	0	5.82
7	127	5	1	5.948
7	127	5	2	5.685
7	127	5	3	5.84
7	126	6	0	5.836
7	126	6	1	5.869
7	126	6	2	5.884
7	126	6	3	5.724
7	135	7	0	5.906
7	135	7	1	5.602
7	135	7	2	5.342
7	135	7	3	5.507
8	38	1	0	8.846
8	38	1	1	7.782
8	38	1	2	8.313
8	38	1	3	9.944
8	39	2	0	7.361
8	39	2	1	7.842
8	39	2	2	6.791
8	39	2	3	7.381
8	45	4	0	9.806
8	45	4	1	7.479
8	45	4	2	6.773
8	45	4	3	6.874
8	53	5	0	7.023
8	53	5	1	6.57
8	53	5	2	6.391
8	53	5	3	6.438
8	46	6	0	6.867
8	46	6	1	7.09
8	46	6	2	6.562
8	46	6	3	6.834
8	48	7	0	7.506
8	48	7	1	6.489
8	48	7	2	5.948
8	48	7	3	6.406
9	75	1	0	6.201
9	75	1	1	7.029
9	75	1	2	6.48
9	75	1	3	6.762
9	64	2	0	7.533
9	64	2	1	6.685
9	64	2	2	6.341
9	64	2	3	6.714
9	71	3	0	8.074
9	71	3	1	5.817
9	71	3	2	6.095
9	71	3	3	6.331
9	59	4	0	7.953
9	59	4	1	6.827
9	59	4	2	7.725
9	59	4	3	7.534
9	55	5	0	7.459
9	55	5	1	6.839
9	55	5	2	7.107
9	55	5	3	8.99
9	63	6	0	7.071
9	63	6	1	5.77
9	63	6	2	6.45
9	63	6	3	6.609
9	66	7	0	6.888
9	66	7	1	6.491
9	66	7	2	6.635
9	66	7	3	6.969
10	62	4	0	6.288
10	62	4	1	6.377
10	62	4	2	5.814
10	62	4	3	6.019
11	54	4	0	5.015
11	54	4	1	5.159
11	54	4	2	4.92
11	54	4	3	4.968
12	43	4	0	6.411
12	43	4	1	6.329
12	43	4	2	6.357
12	43	4	3	6.672
