2	100	3	0	5.580
2	100	3	1	5.527
2	100	3	2	5.612
2	100	3	3	5.790
2	106	4	0	5.580
2	106	4	1	5.527
2	106	4	2	5.612
2	106	4	3	5.790
2	123	5	0	5.580
2	123	5	1	5.527
2	123	5	2	5.612
2	123	5	3	5.790
2	34	6	0	5.580
2	34	6	1	5.527
2	34	6	2	5.612
2	34	6	3	5.790
2	113	7	0	5.580
2	113	7	1	5.527
2	113	7	2	5.612
2	113	7	3	5.790
3	99	1	0	5.609
3	99	1	1	5.539
3	99	1	2	5.707
3	99	1	3	5.707
3	121	2	0	5.609
3	121	2	1	5.539
3	121	2	2	5.707
3	121	2	3	5.707
3	114	3	0	5.609
3	114	3	1	5.539
3	114	3	2	5.707
3	114	3	3	5.707
3	94	4	0	5.609
3	94	4	1	5.539
3	94	4	2	5.707
3	94	4	3	5.707
3	97	5	0	5.609
3	97	5	1	5.539
3	97	5	2	5.707
3	97	5	3	5.707
3	111	6	0	5.609
3	111	6	1	5.539
3	111	6	2	5.707
3	111	6	3	5.707
3	37	7	0	5.609
3	37	7	1	5.539
3	37	7	2	5.707
3	37	7	3	5.707
4	124	1	0	5.329
4	124	1	1	5.736
4	124	1	2	5.486
4	124	1	3	5.820
4	108	2	0	5.329
4	108	2	1	5.736
4	108	2	2	5.486
4	108	2	3	5.820
4	109	3	0	5.329
4	109	3	1	5.736
4	109	3	2	5.486
4	109	3	3	5.820
4	102	4	0	5.329
4	102	4	1	5.736
4	102	4	2	5.486
4	102	4	3	5.820
4	118	5	0	5.329
4	118	5	1	5.736
4	118	5	2	5.486
4	118	5	3	5.820
4	107	6	0	5.329
4	107	6	1	5.736
4	107	6	2	5.486
4	107	6	3	5.820
4	120	7	0	5.329
4	120	7	1	5.736
4	120	7	2	5.486
4	120	7	3	5.820
5	141	1	0	5.718
5	141	1	1	5.627
5	141	1	2	5.582
5	141	1	3	5.978
5	147	2	0	5.718
5	147	2	1	5.627
5	147	2	2	5.582
5	147	2	3	5.978
5	137	3	0	5.718
5	137	3	1	5.627
5	137	3	2	5.582
5	137	3	3	5.978
5	139	4	0	5.718
5	139	4	1	5.627
5	139	4	2	5.582
5	139	4	3	5.978
5	136	5	0	5.718
5	136	5	1	5.627
5	136	5	2	5.582
5	136	5	3	5.978
5	140	6	0	5.718
5	140	6	1	5.627
5	140	6	2	5.582
5	140	6	3	5.978
5	138	7	0	5.718
5	138	7	1	5.627
5	138	7	2	5.582
5	138	7	3	5.978
6	91	1	0	5.507
6	91	1	1	5.548
6	91	1	2	5.358
6	91	1	3	5.440
6	130	2	0	5.507
6	130	2	1	5.548
6	130	2	2	5.358
6	130	2	3	5.440
6	133	3	0	5.507
6	133	3	1	5.548
6	133	3	2	5.358
6	133	3	3	5.440
6	131	4	0	5.507
6	131	4	1	5.548
6	131	4	2	5.358
6	131	4	3	5.440
6	134	5	0	5.507
6	134	5	1	5.548
6	134	5	2	5.358
6	134	5	3	5.440
6	132	6	0	5.507
6	132	6	1	5.548
6	132	6	2	5.358
6	132	6	3	5.440
6	146	7	0	5.507
6	146	7	1	5.548
6	146	7	2	5.358
6	146	7	3	5.440
7	125	1	0	5.773
7	125	1	1	5.827
7	125	1	2	5.805
7	125	1	3	5.732
7	129	2	0	5.773
7	129	2	1	5.827
7	129	2	2	5.805
7	129	2	3	5.732
7	128	3	0	5.773
7	128	3	1	5.827
7	128	3	2	5.805
7	128	3	3	5.732
7	119	4	0	5.773
7	119	4	1	5.827
7	119	4	2	5.805
7	119	4	3	5.732
7	127	5	0	5.773
7	127	5	1	5.827
7	127	5	2	5.805
7	127	5	3	5.732
7	126	6	0	5.773
7	126	6	1	5.827
7	126	6	2	5.805
7	126	6	3	5.732
7	135	7	0	5.773
7	135	7	1	5.827
7	135	7	2	5.805
7	135	7	3	5.732
8	38	1	0	8.137
8	38	1	1	7.445
8	38	1	2	6.863
8	38	1	3	7.909
8	39	2	0	8.137
8	39	2	1	7.445
8	39	2	2	6.863
8	39	2	3	7.909
8	42	3	0	8.137
8	42	3	1	7.445
8	42	3	2	6.863
8	42	3	3	7.909
8	45	4	0	8.137
8	45	4	1	7.445
8	45	4	2	6.863
8	45	4	3	7.909
8	53	5	0	8.137
8	53	5	1	7.445
8	53	5	2	6.863
8	53	5	3	7.909
8	46	6	0	8.137
8	46	6	1	7.445
8	46	6	2	6.863
8	46	6	3	7.909
8	48	7	0	8.137
8	48	7	1	7.445
8	48	7	2	6.863
8	48	7	3	7.909
9	75	1	0	7.419
9	75	1	1	6.500
9	75	1	2	6.679
9	75	1	3	7.180
9	59	2	0	7.419
9	59	2	1	6.500
9	59	2	2	6.679
9	59	2	3	7.180
9	71	3	0	7.419
9	71	3	1	6.500
9	71	3	2	6.679
9	71	3	3	7.180
9	64	4	0	7.419
9	64	4	1	6.500
9	64	4	2	6.679
9	64	4	3	7.180
9	55	5	0	7.419
9	55	5	1	6.500
9	55	5	2	6.679
9	55	5	3	7.180
9	63	6	0	7.419
9	63	6	1	6.500
9	63	6	2	6.679
9	63	6	3	7.180
9	66	7	0	7.419
9	66	7	1	6.500
9	66	7	2	6.679
9	66	7	3	7.180
10	62	4	0	6.274
10	62	4	1	6.377
10	62	4	2	5.820
10	62	4	3	5.992
11	54	4	0	5.015
11	54	4	1	5.159
11	54	4	2	4.923
11	54	4	3	4.968
12	43	4	0	6.401
12	43	4	1	6.329
12	43	4	2	6.357
12	43	4	3	6.604
